x,y,z,label,group
18.054586,10.790858,10.5918665,17.0,4
-12.8612795,-15.32396,14.368565,3.0,0
-15.826771,-10.167568,-14.637202,2.0,0
-15.1694975,10.119495,-2.0210671,11.0,2
-2.7148552,19.124447,3.4284406,18.0,4
-18.731586,-18.813736,-11.074257,2.0,0
-8.968744,13.974362,4.2641854,10.0,1
8.041997,-0.8850558,-9.986174,12.0,2
26.941446,-9.85076,-13.67822,19.0,5
20.964231,3.1024535,12.902447,10.0,1
1.3896288,21.834404,3.5918674,0.0,5
-8.422264,8.999811,5.9890404,12.0,2
-13.108859,1.8103586,10.308049,7.0,1
2.1164963,-27.66077,-3.8808877,5.0,0
3.9373064,7.60784,22.376848,13.0,2
-10.120666,10.600685,-10.801289,14.0,2
1.8494873,1.0637101,15.3952675,7.0,1
3.2361069,9.885994,-3.6618738,14.0,2
27.58621,7.604052,11.109338,9.0,1
6.5431547,22.989195,-19.527878,17.0,4
-23.55605,0.1818879,-7.831866,5.0,0
-11.211791,-14.928927,16.247252,7.0,1
-9.399084,10.01051,23.818884,8.0,1
-15.016398,1.4643087,-18.469955,5.0,0
-12.119072,-33.082546,-1.7014817,3.0,0
-3.6398883,-5.1970696,9.256294,7.0,1
18.255753,0.002539336,-18.895697,0.0,5
-20.964848,3.6237926,1.723239,1.0,0
6.2299747,13.1406145,8.1226225,16.0,4
18.875854,-14.279479,-6.9772468,7.0,1
-1.3731027,-22.16651,19.505846,6.0,3
12.243216,-9.253707,9.975142,9.0,1
11.826804,-4.76617,23.00004,10.0,1
7.7666097,-3.1079493,2.4663324,13.0,2
-11.034298,14.777319,13.974447,16.0,4
-4.824286,-4.4244037,5.3879185,13.0,2
2.3157468,2.399857,34.215717,7.0,1
-7.4256883,-35.892418,-0.8629195,6.0,3
5.560573,9.269197,-12.958819,4.0,0
-14.212902,6.0164976,-6.7332454,12.0,2
26.616594,7.0363545,4.3579707,10.0,1
-10.615716,-27.391718,-4.8876414,3.0,0
-20.36181,6.535373,2.9855998,12.0,2
-22.987814,-0.24052481,-7.852813,5.0,0
-11.188512,-32.693012,-7.003594,3.0,0
7.8696156,25.487413,1.3744221,0.0,5
20.895977,-13.529235,-14.852208,3.0,0
19.08786,4.312908,13.5104,7.0,1
-0.42432156,-23.94757,23.339603,6.0,3
-10.126934,3.4932551,-28.257462,13.0,2
-10.416467,25.880354,5.222124,7.0,1
-6.752637,7.9103208,-0.33238807,7.0,1
23.053135,14.025807,4.6438675,14.0,2
-10.719823,19.16792,17.801413,14.0,2
1.5239751,23.664173,-5.4555902,0.0,5
23.626522,11.7923565,-5.582932,18.0,4
9.094156,11.981645,-10.520789,18.0,4
11.393608,11.084089,-13.695645,17.0,4
7.8833556,25.390057,3.981881,15.0,5
7.37372,2.852858,17.4355,9.0,1
-1.705871,3.0622118,-24.189709,14.0,2
25.160957,-3.4891028,-1.5627171,10.0,1
-8.75857,-7.6613364,8.057293,12.0,2
-6.632847,-17.955025,2.4455311,12.0,2
-9.795616,-6.317191,-27.548092,5.0,0
-1.4107289,12.547786,6.994238,18.0,4
-20.883354,2.3129406,19.925402,1.0,0
12.412615,22.696245,-3.5850601,0.0,5
-15.817747,-9.638158,-5.886939,5.0,0
-5.891719,-6.1937847,18.97225,8.0,1
-10.015903,-34.14355,0.8667495,3.0,0
-0.09722373,7.1950293,-13.863353,8.0,1
16.284084,-10.640718,4.2711954,9.0,1
7.599517,-21.582003,15.989593,6.0,3
-1.6995138,-6.8068027,-9.522963,9.0,1
-2.1136985,-18.33416,-1.4887756,1.0,0
5.014877,-23.066374,17.674255,6.0,3
24.163279,8.206214,8.617443,10.0,1
-5.547887,-12.070063,-17.496609,4.0,0
25.7082,6.241003,9.652374,9.0,1
-7.220521,-14.1067705,-4.6405363,5.0,0
-4.4468694,-17.581814,-7.604322,3.0,0
12.193025,-13.768862,-19.764072,12.0,2
28.163853,-9.020494,-15.521417,17.0,4
9.86229,5.1568747,-13.329049,7.0,1
12.221208,-16.398222,18.663818,10.0,1
-13.0701275,-6.3925314,17.557835,8.0,1
15.701882,2.5881727,21.880941,8.0,1
-34.34135,3.4121742,-2.2029846,8.0,1
14.326073,9.851517,-25.563911,0.0,5
11.678893,-9.665027,-21.78065,8.0,1
7.6254263,-8.085847,-4.898205,12.0,2
-5.736531,24.699636,-14.190349,18.0,4
9.898706,-3.7511928,22.764894,6.0,3
-22.969202,7.974163,-9.420981,8.0,1
-7.8045244,3.8453116,-4.7443686,4.0,0
2.4755986,-25.695757,14.829066,6.0,3
27.657454,0.098197386,2.4990144,10.0,1
-6.9620466,7.0539823,22.746906,19.0,5
12.530346,3.7715328,-24.21165,0.0,5
7.054596,28.228842,-1.5859778,19.0,5
3.8467448,23.833376,-4.099355,15.0,5
-4.237196,-0.06269635,14.156221,8.0,1
28.159258,14.694965,3.902657,17.0,4
19.988098,-3.6731584,-12.421569,6.0,3
-0.52406716,-18.546196,-17.547464,3.0,0
-10.8334875,2.6340022,-29.498034,14.0,2
-11.319177,-6.5796275,13.622291,3.0,0
14.1730585,5.7775717,-29.646193,0.0,5
13.833505,22.585854,5.5634556,15.0,5
-14.564216,-5.3516455,-10.521885,5.0,0
-15.021254,-30.849657,-3.3562953,3.0,0
-1.8749377,0.97484523,18.371601,13.0,2
-29.115025,-0.054101873,11.550679,14.0,2
-19.418226,-20.719326,-17.105812,2.0,0
-2.6132832,-6.9106784,-14.29125,1.0,0
-5.179816,16.56238,-15.234621,12.0,2
6.9382987,-5.777905,5.23004,7.0,1
15.116484,-13.106576,-24.02011,4.0,0
3.0234427,-13.534183,1.9477175,12.0,2
-5.365364,-22.759768,7.196127,6.0,3
3.8162,20.299679,-16.370205,17.0,4
26.714872,-2.9405198,-5.2226734,10.0,1
18.274033,0.67118895,-15.319481,16.0,4
-10.420451,8.648649,-4.407673,12.0,2
-24.64292,7.205612,-5.120932,4.0,0
-25.506266,-1.2800837,-4.314251,5.0,0
2.8515246,12.368663,-13.015671,7.0,1
7.0962586,-4.2806854,-16.938395,12.0,2
-9.244404,-17.558626,0.6329434,1.0,0
6.73298,28.008236,-8.500405,15.0,5
12.93033,5.24458,18.297554,19.0,5
-22.873947,16.903732,13.205069,11.0,2
-23.211521,-3.150129,-21.27715,3.0,0
24.054062,-0.5180601,-6.296525,9.0,1
20.641064,7.5141277,7.01086,9.0,1
-2.768396,2.8243835,20.207314,5.0,0
27.82192,6.0054145,8.640972,9.0,1
14.545011,-12.960694,17.221075,18.0,4
-8.002105,-25.299753,9.728359,17.0,4
-8.866672,-13.160188,-15.71997,1.0,0
3.8371696,-3.3910809,-14.079902,12.0,2
-10.001117,-12.673905,9.845408,5.0,0
-8.546854,-11.382771,-13.688002,4.0,0
-6.5384774,1.964676,13.568317,0.0,5
5.490338,8.868772,-18.576082,8.0,1
26.470772,-13.69891,1.2579365,13.0,2
-5.8034782,-29.815407,-5.042092,2.0,0
12.989748,-11.994762,1.9970722,12.0,2
-28.792713,-2.8327427,10.215479,14.0,2
-3.8806558,-5.011326,-12.945892,4.0,0
2.627817,-21.206194,-5.3763347,1.0,0
3.8088348,13.345026,9.212775,16.0,4
-9.974356,0.96070975,8.435266,8.0,1
16.682573,18.770628,1.792235,19.0,5
-5.0810075,3.1109083,6.1581717,16.0,4
-29.44668,-2.9743218,10.91984,9.0,1
-5.5107117,-17.010519,-5.9986086,2.0,0
6.2207985,-24.930637,15.919324,6.0,3
4.0053964,-6.2170258,-24.625772,4.0,0
12.453682,-14.794505,-13.445486,7.0,1
6.121691,25.551304,1.8969313,15.0,5
-0.1683031,-20.57482,15.759658,6.0,3
1.5128365,7.0151143,-17.181152,4.0,0
-18.335493,-7.650905,-15.158187,6.0,3
-10.461073,-2.251399,10.326164,15.0,5
1.0212476,4.168053,-14.280794,8.0,1
-5.3782334,14.408362,13.759384,19.0,5
25.194683,4.4577737,-7.633692,9.0,1
-10.988647,9.689492,-3.647587,14.0,2
22.788258,3.2456527,15.720828,9.0,1
14.583174,-3.4503992,23.262941,9.0,1
25.920958,10.91596,12.47261,14.0,2
6.3275065,-10.112226,-4.131578,1.0,0
-10.335565,-23.556007,0.9633299,5.0,0
-14.137824,-0.3813566,9.909769,8.0,1
-18.370378,13.32855,1.5423489,11.0,2
1.7314293,17.00546,1.9385052,17.0,4
-12.183725,-14.011797,-12.934359,2.0,0
25.758564,0.7965776,0.72036445,10.0,1
0.524048,-10.593178,25.08818,17.0,4
24.613514,-11.31938,-16.737425,17.0,4
-19.35756,-0.343171,-19.383844,7.0,1
-2.9651594,25.098934,1.0423356,16.0,4
-7.0780153,-17.75807,5.372131,4.0,0
-30.028667,4.0133047,-2.880553,0.0,5
27.429804,10.573475,-4.811696,9.0,1
1.3048822,22.627365,17.666853,17.0,4
9.711218,-10.252519,8.562062,6.0,3
14.597974,15.414035,1.1386654,15.0,5
1.1397431,-20.519192,5.312115,1.0,0
9.995888,25.783888,9.891295,19.0,5
-20.761845,-9.474447,-11.716985,2.0,0
-1.1896831,-4.6180315,-4.364062,1.0,0
-9.434432,9.986119,23.759552,8.0,1
20.249325,-10.631261,-12.313278,14.0,2
-3.5735266,-10.570333,-0.6003219,3.0,0
-16.187813,-19.80903,-19.480051,2.0,0
22.076448,-10.462327,-19.078983,17.0,4
5.7696137,-21.645231,14.220614,6.0,3
1.9459853,0.8056319,6.348019,16.0,4
-3.3784428,2.2955978,-31.90278,14.0,2
-27.112793,1.8662577,-10.106139,2.0,0
3.9598367,-16.639566,-1.6755413,8.0,1
6.61291,-0.65903497,0.57347643,11.0,2
-13.591023,-18.07792,12.441455,10.0,1
-8.307659,6.1157374,6.639782,8.0,1
5.3416657,-8.17303,-20.380987,12.0,2
-15.2936,-7.7368345,-0.13172376,5.0,0
2.3147779,26.855516,-8.798593,15.0,5
-7.314368,16.191046,-11.124642,12.0,2
25.714363,8.529031,-0.74375886,10.0,1
1.9890066,26.301273,1.566883,0.0,5
-11.2644205,-11.413301,15.73394,13.0,2
-3.1172714,1.9312072,-10.14311,1.0,0
4.16395,21.889063,-9.132973,0.0,5
-24.014688,-8.082832,15.578076,7.0,1
-2.3857496,21.01699,15.861804,7.0,1
-11.389123,-36.483032,-1.0604035,3.0,0
-8.402968,13.988348,-11.403774,4.0,0
-17.502079,-22.402096,-6.0339313,2.0,0
-5.8766937,8.664003,-27.869976,14.0,2
1.3224558,-4.300431,34.966633,8.0,1
-5.273822,-14.656548,13.493199,15.0,5
8.540422,-6.4415574,22.943306,5.0,0
23.845072,11.500099,-6.33385,18.0,4
2.6628563,12.50208,-12.973562,13.0,2
-4.574135,2.4751577,-3.5388026,15.0,5
-13.647611,-3.7748353,-23.00662,3.0,0
7.8436217,-20.605877,-1.3732601,1.0,0
-9.243033,-14.764071,18.109818,16.0,4
-21.280924,9.07574,10.165628,11.0,2
10.19458,-12.183069,18.449518,13.0,2
1.7620754,-17.841259,13.812401,6.0,3
-2.757996,-4.1048827,10.498199,13.0,2
13.278059,5.6529546,-29.341244,0.0,5
-13.99106,-14.9639225,-11.437679,1.0,0
1.399756,-20.729721,21.079739,6.0,3
24.825054,1.0994691,0.58785164,10.0,1
28.677574,14.476536,3.8569598,17.0,4
9.921739,28.848566,0.13532606,17.0,4
-1.5979291,11.536854,-10.59306,17.0,4
22.760921,1.0658468,-2.8964856,9.0,1
-15.7431,7.0203943,27.835464,9.0,1
13.764591,-10.872233,18.493437,17.0,4
-9.689619,-14.87305,6.718179,7.0,1
-4.328189,-11.483171,-5.471712,1.0,0
11.586026,-3.419451,19.785378,13.0,2
-19.791395,-6.3982897,-6.300238,5.0,0
-1.1101286,-15.123218,-15.528248,3.0,0
-8.091368,-23.3566,1.2731292,1.0,0
-16.764381,5.14602,15.186627,11.0,2
9.051883,-28.419865,-2.1237617,11.0,2
4.1057577,-2.2404091,-5.419083,3.0,0
5.5753446,-2.8396096,23.127134,2.0,0
-3.5029218,-6.3015566,24.914911,8.0,1
-4.689381,-12.61528,-3.2166333,1.0,0
-6.218611,-17.521269,4.116135,3.0,0
8.434806,-0.68182874,-8.583145,12.0,2
-21.33874,-11.105049,-12.580637,2.0,0
8.075331,-4.040713,11.2984495,19.0,5
-7.3536534,-2.3249996,0.6485198,4.0,0
-17.013304,-3.4842339,8.429289,10.0,1
-3.3967285,26.26358,-16.981194,18.0,4
3.2105863,13.098803,8.772781,16.0,4
28.517778,-3.952017,4.9046545,10.0,1
-5.857664,5.7522755,-12.241703,12.0,2
15.282944,2.5091424,19.16594,18.0,4
-0.50406784,28.07032,-12.746417,17.0,4
-0.38129932,20.380802,-14.506619,19.0,5
7.840816,-14.050228,-3.3130758,1.0,0
-33.976665,1.4978877,-3.7851932,8.0,1
6.8652024,8.510212,-1.0711678,17.0,4
-8.555499,4.8853416,-0.90133053,7.0,1
4.598139,-24.330217,-10.218197,7.0,1
5.6340647,4.6913896,3.3356376,6.0,3
-3.669637,-6.909955,25.352468,16.0,4
-11.253266,3.4819715,-3.7341454,1.0,0
-18.9045,-1.227207,-18.285051,5.0,0
-37.759747,-1.1031532,-6.0088453,15.0,5
-13.359415,-29.348097,-0.05166927,3.0,0
8.813163,-17.566544,-17.885601,14.0,2
3.357513,-22.747318,12.496548,6.0,3
3.0772228,-2.2441447,-2.5209775,7.0,1
6.137734,-10.650786,9.575381,9.0,1
-9.72567,-18.219713,4.0391407,4.0,0
6.6558785,-13.764967,8.016263,15.0,5
24.183865,-8.47259,9.974577,10.0,1
11.7320595,0.3260134,17.992783,14.0,2
6.5363383,5.2921567,-14.942971,13.0,2
-16.63777,-8.194376,16.29328,9.0,1
-4.178812,22.812654,8.750906,18.0,4
-15.544831,6.696082,-10.22066,13.0,2
30.828411,15.266094,4.7035084,17.0,4
-14.533812,12.842342,7.1989536,11.0,2
-33.401737,2.3566692,-6.531888,5.0,0
-11.371435,-13.301058,0.49325174,5.0,0
5.414712,24.098604,2.572626,15.0,5
-5.415376,-18.68958,18.764303,8.0,1
2.974955,31.025679,-17.155523,17.0,4
-35.65887,-1.6321194,-5.212538,3.0,0
29.163773,5.660382,6.464957,13.0,2
-8.949215,6.6015835,10.418027,0.0,5
-24.362354,-9.116427,11.817772,8.0,1
-7.128675,17.320415,5.0442996,18.0,4
1.6051904,8.849458,-7.8740335,16.0,4
8.232588,5.9367023,-25.535389,8.0,1
-11.215261,-7.9979095,-0.5431233,3.0,0
29.434175,-14.33191,-1.0491865,12.0,2
-18.227446,-12.057538,13.051011,3.0,0
2.5115478,1.3128101,-3.6684496,2.0,0
-12.360433,-3.0905924,-29.855036,1.0,0
-18.683271,-9.874068,15.05291,16.0,4
-3.0534742,-16.915604,-14.730989,1.0,0
-12.936523,-14.023644,9.844924,5.0,0
-14.84045,-30.887619,-3.9836588,3.0,0
9.30239,-2.925544,-4.4082336,11.0,2
23.37827,6.351657,-3.3945875,10.0,1
-26.098293,-2.3505516,-2.9024897,5.0,0
20.796824,-12.501051,-20.908794,17.0,4
-16.080862,-17.39857,-15.762272,2.0,0
4.7660084,-25.295176,16.939112,6.0,3
-13.417101,-6.9096284,-3.9390106,5.0,0
-1.1923429,29.207048,-13.079655,17.0,4
7.831043,-5.0110674,19.825916,11.0,2
-15.968285,20.064148,11.129928,11.0,2
-1.0258174,-17.558592,19.857555,8.0,1
-3.5713906,-21.839834,5.1659727,3.0,0
-6.7747073,-22.80417,6.579243,17.0,4
-17.263502,14.917539,-0.27232745,11.0,2
-8.740852,-2.127715,0.37455907,11.0,2
1.9030296,16.328917,-13.348392,18.0,4
1.7203553,33.38905,-15.768432,17.0,4
8.650795,3.9885588,-16.357063,7.0,1
-9.90132,-36.359814,-0.4714594,3.0,0
28.092976,1.7516829,-0.8200477,10.0,1
22.184889,1.1648659,12.249875,9.0,1
23.237564,-0.57207906,-17.671701,12.0,2
-3.304915,-11.08349,-2.813178,12.0,2
8.217322,-2.0361917,9.485181,19.0,5
-10.605042,7.6302853,-11.749693,4.0,0
4.9369173,-16.821861,16.068752,8.0,1
6.7401314,-2.8140073,26.128056,7.0,1
-17.427353,1.7765201,24.553713,12.0,2
-25.962294,13.091141,-6.340433,4.0,0
8.014799,26.980171,-2.460015,15.0,5
-8.027058,11.671893,-14.389217,1.0,0
-16.46484,3.966093,6.916437,13.0,2
-15.753975,17.0236,8.408946,11.0,2
-7.3130965,-26.675081,-10.369076,4.0,0
-1.710886,-9.338071,-2.1538212,12.0,2
18.766537,-12.185887,-2.0254931,9.0,1
2.8613229,10.091168,-15.42336,8.0,1
10.191298,4.4167476,15.239636,13.0,2
-13.247678,6.4353867,22.153069,4.0,0
-4.4479756,-21.532839,-9.343137,6.0,3
31.071466,11.45039,3.2950935,13.0,2
21.389738,0.5407714,13.11165,10.0,1
20.362581,-13.960529,13.965408,16.0,4
0.36595392,-12.040113,-2.8827808,1.0,0
7.996421,-17.46246,-23.102287,1.0,0
-11.0480995,-0.11223574,-26.084494,18.0,4
11.273199,5.917233,15.6965275,15.0,5
-2.2125053,11.4985485,-10.712698,8.0,1
4.8203063,5.9093356,-22.355871,14.0,2
12.6643095,-8.25831,-4.0501857,19.0,5
14.363272,-9.260772,7.6543417,2.0,0
17.343441,18.780289,16.151388,19.0,5
11.407657,19.135891,-16.62601,17.0,4
-10.31352,-15.177799,3.2245517,5.0,0
-25.322496,-0.78637064,-8.032235,5.0,0
-6.2332745,24.1406,-5.7016983,18.0,4
-9.628636,-10.42679,15.283366,16.0,4
-19.235085,13.331787,12.424018,11.0,2
-9.009437,-32.267143,-10.3580265,4.0,0
-1.2468263,12.502761,0.06902842,4.0,0
6.5660706,-18.512625,4.200596,6.0,3
-0.52908945,-19.275997,6.279467,10.0,1
-13.935864,-13.32543,5.6209726,12.0,2
9.511531,1.2128254,7.0511847,16.0,4
0.80122316,20.68514,0.86954916,19.0,5
18.844557,17.770733,5.3807774,15.0,5
21.80558,6.2293677,-16.659847,13.0,2
-0.6240922,28.330448,12.379629,17.0,4
26.34683,10.6063595,6.101569,9.0,1
6.013448,-8.760798,27.056665,1.0,0
-7.80665,15.578275,-15.873431,4.0,0
-1.3203517,-18.466335,18.681389,6.0,3
-11.308121,-32.485767,-8.659657,3.0,0
-2.37813,13.072148,4.204224,18.0,4
6.2958364,25.38595,1.4571959,15.0,5
-6.128088,-5.0620604,-7.377071,13.0,2
3.5484412,-9.638912,25.628578,1.0,0
-9.576494,21.655888,-2.2248607,18.0,4
-7.914954,4.374487,17.024944,0.0,5
-3.7455208,4.026129,-17.525604,12.0,2
3.7576149,-23.27862,-1.83854,2.0,0
7.569253,9.733455,-5.0046234,16.0,4
6.9962544,3.8441544,-19.286121,7.0,1
29.01629,7.9981856,2.53393,9.0,1
21.327011,-11.220959,8.679636,11.0,2
-14.981363,-8.68238,9.02638,5.0,0
-3.573298,17.627167,-12.413189,13.0,2
-18.278362,-9.645926,-6.284088,5.0,0
10.841161,30.292286,-0.2928993,15.0,5
-8.564736,-3.553914,-6.4964566,5.0,0
-7.558369,-35.121597,0.53479886,6.0,3
-11.35803,12.640843,18.191042,17.0,4
25.510572,10.602265,-6.388115,10.0,1
-33.935318,1.8433276,-2.3939505,8.0,1
18.288082,16.48536,11.123065,14.0,2
-2.3602202,-26.663765,16.133375,6.0,3
4.3282857,18.303453,5.972146,18.0,4
11.70573,25.834627,1.1254829,0.0,5
-5.861511,-10.775735,-15.721401,4.0,0
-15.889703,10.253334,-12.416785,15.0,5
10.056699,-20.456638,-0.5561237,6.0,3
8.361722,26.114548,-6.490809,15.0,5
1.4907689,-6.389286,9.42028,16.0,4
2.986184,-7.6445932,-10.009104,15.0,5
-16.765867,-5.0515895,5.061467,8.0,1
12.397171,1.5928304,19.362226,11.0,2
12.701422,19.50735,4.244502,15.0,5
-8.956658,-18.287806,-16.590754,2.0,0
8.111024,-2.9958894,15.4911375,13.0,2
-29.877714,0.06968658,10.956951,14.0,2
-27.429165,1.6786803,12.17566,14.0,2
-1.7890649,-28.538343,16.911348,6.0,3
-15.258263,3.3762102,11.065655,8.0,1
11.230094,18.689693,12.465126,15.0,5
-12.459493,-16.498896,4.6821804,3.0,0
-16.561216,5.3936305,-8.712547,13.0,2
-20.951906,16.44254,15.647121,11.0,2
-20.600044,6.1425695,-6.2793546,2.0,0
-13.361611,6.195789,23.03766,18.0,4
-12.187366,-4.607624,19.968266,16.0,4
-23.450182,-9.205382,14.747888,7.0,1
-10.4275875,10.734904,5.91279,8.0,1
-8.9339075,-32.15108,-6.663251,4.0,0
10.685868,-11.678993,-6.288143,4.0,0
-3.2010124,-16.023016,-16.599787,4.0,0
-14.079071,2.73658,17.395283,16.0,4
-21.883823,-8.302747,13.7654295,9.0,1
14.175619,-8.208807,5.861965,7.0,1
-5.423016,14.977995,-14.916246,14.0,2
-23.43101,-2.1130435,-17.473257,12.0,2
-5.9700837,24.747547,-10.921772,15.0,5
5.6393886,-4.9846616,-8.577995,15.0,5
-2.7359076,30.384724,-19.192865,17.0,4
1.8634667,-19.899298,13.467845,6.0,3
15.671078,17.378155,-0.9330358,15.0,5
3.8821435,-23.384539,21.532116,6.0,3
-20.182335,-14.857645,-12.428181,2.0,0
-0.27192822,15.536253,-1.3659599,13.0,2
-10.342253,6.504218,26.79505,19.0,5
-12.389831,-17.807987,16.051584,5.0,0
7.7474113,-3.3874981,8.893901,17.0,4
-22.525618,21.15017,11.26651,11.0,2
8.647905,27.551695,6.0681367,15.0,5
7.3190794,-18.002773,18.056112,6.0,3
-6.986137,-0.20035918,-1.6768175,1.0,0
-7.2060556,20.780668,5.062092,19.0,5
-5.957146,-22.311415,4.120295,4.0,0
1.1074895,-23.31143,23.146763,6.0,3
18.74401,23.060505,2.746723,15.0,5
21.932896,1.6169195,-18.660397,14.0,2
-11.669245,-33.38182,-3.1899536,4.0,0
-0.010251147,2.1514122,10.884989,17.0,4
-10.13371,-14.695713,8.842232,12.0,2
-4.9946036,-15.72977,6.7971153,4.0,0
-33.044624,1.9970229,-2.2673028,8.0,1
-5.7952213,-21.501144,13.356458,6.0,3
-14.3338585,-15.364385,-4.983676,5.0,0
-0.55103886,-15.512584,0.85388553,3.0,0
16.992287,13.115045,-11.355605,7.0,1
-19.922293,-16.925194,-12.581305,2.0,0
-3.96839,-11.40221,5.6753054,14.0,2
5.0602465,-8.888209,-17.22221,8.0,1
-13.786309,2.4707797,26.744844,9.0,1
-2.871591,-25.010624,7.8606515,10.0,1
-20.643917,-8.173074,5.08718,4.0,0
-1.6165057,-4.247659,-4.116377,2.0,0
10.265801,-7.5008373,3.8684318,12.0,2
-7.416921,-14.914324,-11.449355,12.0,2
-1.9247153,-23.030315,5.7905807,9.0,1
7.878521,-11.864643,-19.87553,11.0,2
14.934943,-6.007174,9.002037,0.0,5
8.298288,8.847196,24.071297,13.0,2
1.1523153,20.213978,13.701294,0.0,5
-12.146538,13.192669,-14.921513,5.0,0
11.510589,2.1565094,14.978313,13.0,2
-3.2852132,6.385446,-19.795912,13.0,2
14.675402,18.820967,9.047054,15.0,5
-16.051928,-8.094228,2.6403592,5.0,0
-1.1484216,4.057379,32.305527,7.0,1
9.923155,-5.3722367,-20.109331,10.0,1
-12.889674,3.6570864,21.087511,8.0,1
1.8453044,0.7612946,-10.429888,12.0,2
-16.833612,-3.5143945,7.1555195,5.0,0
-3.0038435,13.774703,-11.634933,8.0,1
-2.706364,5.3877263,15.148552,19.0,5
-7.3939366,12.541628,-6.143897,7.0,1
-26.89026,7.1306567,-1.7195917,16.0,4
-16.669622,9.5333805,11.687951,11.0,2
-19.918152,-13.711889,-19.397675,2.0,0
-19.140863,-7.2207937,5.8651686,4.0,0
6.2478867,-9.642895,-20.7871,12.0,2
-3.0096064,14.068217,-7.979049,7.0,1
4.462272,13.622713,18.600096,13.0,2
9.660839,13.338091,-6.72141,16.0,4
-14.320577,-33.820583,-1.6029294,3.0,0
2.8145924,-22.804781,12.23311,6.0,3
-6.9775977,-6.782597,10.009466,6.0,3
-7.914929,22.466587,-14.747332,13.0,2
-2.9830754,6.0514884,4.266655,8.0,1
-1.9835814,4.951819,-9.815383,12.0,2
-4.86651,7.5849557,6.3580017,3.0,0
-5.2812753,7.1624417,11.388808,18.0,4
-0.91203034,-17.095207,-4.4836226,8.0,1
-3.9276483,23.230347,15.891407,16.0,4
3.4427176,-24.718763,15.955668,6.0,3
-20.107775,-14.843738,-4.4689264,2.0,0
-0.4970216,-7.695956,-18.271214,3.0,0
21.64193,-7.774438,-8.075546,0.0,5
-16.443165,-11.890136,-7.250204,2.0,0
-1.6772085,29.965525,-18.106556,17.0,4
-7.118184,-22.479452,2.9558883,5.0,0
22.422022,0.4703855,-13.871727,16.0,4
-5.4057417,9.516579,-0.55694306,12.0,2
0.92965776,6.901748,-8.207107,12.0,2
13.81386,-11.702567,-18.73592,8.0,1
7.212912,-18.996555,17.923489,6.0,3
14.070219,-13.259655,5.1400676,8.0,1
-10.484825,2.975042,-29.590801,5.0,0
21.992832,8.177865,4.0054607,9.0,1
-6.4719615,23.680069,-2.8898358,17.0,4
13.744463,-18.794003,4.363014,7.0,1
17.512644,-4.156279,-0.7346033,10.0,1
-11.191231,-5.125204,-5.6601048,5.0,0
1.127216,-12.01485,7.5392275,12.0,2
3.8944097,26.575441,11.072574,18.0,4
6.4807086,25.969156,2.7874835,15.0,5
-13.948476,5.451684,14.931406,11.0,2
16.560263,-6.0254683,16.04887,19.0,5
13.144243,7.404272,-27.170975,0.0,5
-7.7624555,-2.1062582,16.629375,8.0,1
-7.037193,3.6489975,4.7277303,8.0,1
-0.59836304,5.712244,-15.6680565,7.0,1
-3.5089734,-18.13159,10.243999,3.0,0
4.9217467,-16.527977,-20.514,1.0,0
-7.059853,19.583168,-1.6423577,15.0,5
2.283503,-19.078497,19.206331,6.0,3
1.9986874,21.114723,14.037338,17.0,4
2.9537566,-17.055716,20.216324,6.0,3
5.396979,22.989527,-1.799252,15.0,5
18.688766,-3.4088018,1.0896055,9.0,1
-4.2958875,-1.5142363,11.758152,11.0,2
1.3749574,-28.160131,8.060343,9.0,1
26.169312,-1.67189,1.0688646,10.0,1
0.32283884,0.6036891,-14.822121,4.0,0
9.8706045,6.7772484,-0.6842746,17.0,4
8.945564,-6.7278357,-16.784586,7.0,1
-13.107677,-19.45607,-10.630894,2.0,0
-0.17853749,-29.13891,6.8668866,10.0,1
24.447489,8.521286,12.650155,10.0,1
-0.7058866,7.891774,2.498259,13.0,2
8.219472,0.37857085,3.0436828,7.0,1
8.278852,-10.81009,20.145426,6.0,3
-6.8162484,-32.270424,-8.557956,4.0,0
-10.147101,0.48126313,-8.527029,7.0,1
4.852055,21.735685,-4.380541,15.0,5
20.48863,-1.7140505,2.704518,9.0,1
7.066331,-13.703847,0.5747737,6.0,3
4.5440545,19.090836,8.259955,15.0,5
-2.9891214,1.8887628,-31.86851,14.0,2
3.1420765,-3.421521,34.68561,6.0,3
-4.332329,-22.449314,16.06853,6.0,3
-21.402416,-15.000692,-15.534359,2.0,0
-19.465057,19.946377,8.199766,11.0,2
5.9530735,-17.948347,-18.807558,9.0,1
-11.764623,5.637823,2.3262262,8.0,1
-5.6256986,-3.8583956,20.212307,18.0,4
-14.555281,-6.40574,-3.677035,5.0,0
3.324812,20.665289,-7.9456983,0.0,5
-5.0896583,-7.1281767,-2.4294229,1.0,0
4.528149,19.054163,-15.566336,17.0,4
0.14886685,22.442997,14.935044,0.0,5
32.442287,-2.5019503,-2.2134314,10.0,1
28.582573,-0.123545855,-2.1551816,10.0,1
0.5290575,-7.639947,12.493685,16.0,4
-5.639088,-10.215571,24.827126,13.0,2
-19.483257,-17.975819,10.67131,15.0,5
29.896452,5.6764956,3.1453583,10.0,1
-5.7574787,8.9623995,-5.1033072,7.0,1
-15.614753,-8.293708,-9.184307,7.0,1
-10.674033,-31.286352,-6.814203,4.0,0
